               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 281,             0.04293,           0.0044345,           0.0011358,             0.75562,             0.77875,             0.77327,             0.45738,            0.038164,            0.019759,           0.0019748,           0.0085497,           0.0085497,           0.0085497
                 282,            0.041107,           0.0045555,           0.0013807,             0.75464,             0.77866,             0.77339,             0.45673,             0.03815,            0.019754,           0.0019738,             0.00854,             0.00854,             0.00854
                 283,            0.042153,           0.0046595,           0.0013091,             0.75462,             0.77857,             0.77389,             0.45683,            0.038129,            0.019765,           0.0019757,           0.0085303,           0.0085303,           0.0085303
                 284,            0.042437,           0.0045236,           0.0011119,             0.75351,             0.77647,             0.77389,             0.45731,            0.038115,            0.019764,           0.0019767,           0.0085205,           0.0085205,           0.0085205
                 285,            0.042218,           0.0044352,            0.001074,             0.79336,             0.74211,              0.7743,             0.45861,            0.038109,            0.019759,           0.0019768,           0.0085108,           0.0085108,           0.0085108
                 286,            0.041809,           0.0045209,           0.0011353,             0.76327,             0.77288,             0.77482,             0.45918,            0.038097,            0.019751,           0.0019774,            0.008501,            0.008501,            0.008501
                 287,            0.040803,           0.0043066,           0.0011744,              0.7591,             0.77317,             0.77494,             0.45847,            0.038087,            0.019746,           0.0019749,           0.0084912,           0.0084912,           0.0084912
                 288,            0.042565,           0.0045082,           0.0011571,             0.78658,             0.74818,             0.77519,             0.45881,             0.03808,            0.019739,           0.0019759,           0.0084813,           0.0084813,           0.0084813
                 289,            0.042942,           0.0045797,           0.0010251,             0.78683,             0.74744,             0.77608,             0.45954,            0.038078,            0.019754,           0.0019709,           0.0084714,           0.0084714,           0.0084714
                 290,            0.042721,           0.0044948,           0.0009784,             0.79213,             0.74255,             0.77586,             0.45897,            0.038073,            0.019755,           0.0019699,           0.0084615,           0.0084615,           0.0084615
                 291,            0.041087,           0.0045556,           0.0014647,             0.75737,             0.77678,             0.77628,             0.45954,            0.038063,            0.019744,           0.0019686,           0.0084516,           0.0084516,           0.0084516
                 292,            0.041249,           0.0044457,           0.0013241,             0.75793,             0.77986,             0.77702,             0.45995,            0.038053,            0.019727,           0.0019672,           0.0084417,           0.0084417,           0.0084417
                 293,            0.041132,           0.0044188,           0.0014342,             0.78261,             0.75597,             0.77739,             0.46069,            0.038042,            0.019715,           0.0019685,           0.0084317,           0.0084317,           0.0084317
                 294,            0.041017,           0.0044336,           0.0012261,             0.76003,             0.77861,             0.77794,             0.46118,            0.038031,            0.019693,           0.0019705,           0.0084217,           0.0084217,           0.0084217
                 295,            0.041399,           0.0043949,           0.0011105,              0.7594,             0.78035,              0.7783,             0.46041,            0.038026,            0.019676,           0.0019712,           0.0084117,           0.0084117,           0.0084117
                 296,            0.041546,           0.0044604,           0.0011273,             0.75974,             0.78053,             0.77863,             0.46169,            0.038023,            0.019654,           0.0019729,           0.0084017,           0.0084017,           0.0084017
                 297,            0.043356,           0.0046599,           0.0014659,             0.77788,             0.76274,             0.77928,             0.46072,            0.038022,            0.019641,           0.0019718,           0.0083916,           0.0083916,           0.0083916
                 298,            0.042483,           0.0044297,           0.0014406,             0.78399,             0.76162,              0.7793,             0.46071,            0.038015,            0.019634,           0.0019717,           0.0083815,           0.0083815,           0.0083815
                 299,             0.04184,           0.0044874,           0.0016205,             0.77969,             0.76432,             0.77912,             0.46138,            0.038011,            0.019624,           0.0019723,           0.0083714,           0.0083714,           0.0083714
                 300,             0.04251,            0.004407,           0.0011413,             0.77912,             0.76486,             0.77866,             0.46258,            0.038007,             0.01961,           0.0019716,           0.0083613,           0.0083613,           0.0083613
                 301,            0.043282,           0.0045563,           0.0017475,             0.78021,              0.7662,             0.77852,             0.46373,            0.037996,            0.019614,           0.0019771,           0.0083511,           0.0083511,           0.0083511
                 302,            0.041596,           0.0045758,           0.0011891,             0.78187,             0.76519,             0.77877,             0.46473,            0.037982,            0.019621,           0.0019823,            0.008341,            0.008341,            0.008341
                 303,            0.041498,           0.0045834,           0.0012763,             0.78741,             0.75912,             0.77907,             0.46585,             0.03797,             0.01962,           0.0019859,           0.0083308,           0.0083308,           0.0083308
                 304,            0.042636,           0.0045663,           0.0012453,             0.79074,             0.75702,             0.77903,             0.46594,             0.03795,            0.019611,            0.001987,           0.0083205,           0.0083205,           0.0083205
                 305,            0.041098,            0.004482,          0.00099666,             0.79206,               0.757,             0.77991,             0.46664,             0.03793,            0.019592,            0.001987,           0.0083103,           0.0083103,           0.0083103
                 306,            0.041314,           0.0044248,           0.0012748,             0.79464,             0.75668,             0.78034,             0.46809,            0.037912,            0.019577,           0.0019872,              0.0083,              0.0083,              0.0083
                 307,             0.04103,           0.0044126,           0.0011778,              0.7938,             0.75773,             0.78047,             0.46852,            0.037892,            0.019563,           0.0019885,           0.0082897,           0.0082897,           0.0082897
                 308,            0.042087,           0.0044705,           0.0013998,             0.79579,             0.75902,             0.78147,             0.46924,            0.037878,            0.019562,           0.0019909,           0.0082794,           0.0082794,           0.0082794
                 309,            0.043546,           0.0047844,           0.0015263,             0.79873,             0.75509,             0.78162,              0.4707,            0.037878,            0.019603,           0.0019993,           0.0082691,           0.0082691,           0.0082691
                 310,            0.042126,           0.0045502,           0.0010162,             0.79825,             0.75555,             0.78093,             0.47165,            0.037878,            0.019637,           0.0020073,           0.0082587,           0.0082587,           0.0082587
                 311,            0.042124,           0.0045671,           0.0012325,             0.80901,             0.74913,             0.78086,             0.47279,            0.037879,             0.01966,           0.0020132,           0.0082483,           0.0082483,           0.0082483
                 312,            0.043083,            0.004566,           0.0013107,             0.81203,                0.75,             0.78174,             0.47168,            0.037879,            0.019666,           0.0020145,           0.0082379,           0.0082379,           0.0082379
                 313,            0.042329,           0.0045562,           0.0014891,             0.81207,             0.75051,             0.78191,             0.47148,             0.03788,            0.019666,           0.0020148,           0.0082275,           0.0082275,           0.0082275
                 314,            0.041373,           0.0042712,           0.0010601,             0.80417,             0.75656,             0.78176,             0.47184,            0.037879,            0.019665,           0.0020138,           0.0082171,           0.0082171,           0.0082171
                 315,            0.040792,           0.0044606,          0.00099261,             0.81542,             0.74848,             0.78169,              0.4713,            0.037873,            0.019651,           0.0020157,           0.0082066,           0.0082066,           0.0082066
                 316,            0.041457,           0.0043823,           0.0011188,             0.81542,             0.74944,             0.78254,             0.47221,            0.037861,            0.019636,           0.0020179,           0.0081961,           0.0081961,           0.0081961
                 317,            0.040136,           0.0042325,            0.001035,             0.81357,             0.75361,             0.78333,             0.47122,            0.037853,            0.019616,           0.0020204,           0.0081856,           0.0081856,           0.0081856
                 318,            0.039872,            0.004263,            0.001031,             0.81695,             0.74819,             0.78306,             0.46932,            0.037839,            0.019596,           0.0020233,            0.008175,            0.008175,            0.008175
                 319,            0.041148,           0.0044263,           0.0012989,             0.81493,             0.75325,             0.78342,             0.47011,            0.037827,            0.019576,           0.0020247,           0.0081645,           0.0081645,           0.0081645
                 320,            0.041474,           0.0043603,           0.0011635,             0.81575,             0.75243,             0.78361,             0.46974,            0.037814,            0.019559,           0.0020276,           0.0081539,           0.0081539,           0.0081539
                 321,              0.0409,           0.0043473,           0.0012945,             0.81562,             0.75341,             0.78414,              0.4717,            0.037804,            0.019543,           0.0020312,           0.0081433,           0.0081433,           0.0081433
                 322,            0.041078,           0.0044418,           0.0012318,             0.81043,             0.75623,             0.78411,             0.47025,            0.037796,             0.01953,           0.0020328,           0.0081327,           0.0081327,           0.0081327
                 323,            0.041606,           0.0044892,           0.0016406,             0.80577,             0.76294,             0.78423,             0.46997,            0.037793,            0.019517,           0.0020344,            0.008122,            0.008122,            0.008122
                 324,            0.040862,           0.0043256,            0.001132,             0.80697,             0.76154,              0.7844,                0.47,            0.037782,            0.019501,           0.0020359,           0.0081114,           0.0081114,           0.0081114
                 325,             0.04271,           0.0045793,           0.0013155,             0.80385,             0.76224,             0.78473,             0.47156,            0.037777,            0.019493,           0.0020364,           0.0081007,           0.0081007,           0.0081007
                 326,            0.041317,           0.0044088,           0.0011244,             0.80452,             0.76152,             0.78487,             0.47167,            0.037762,            0.019485,           0.0020335,             0.00809,             0.00809,             0.00809
                 327,            0.041584,           0.0043454,           0.0013711,              0.8084,             0.76061,             0.78451,             0.47098,            0.037759,            0.019476,           0.0020361,           0.0080793,           0.0080793,           0.0080793
                 328,            0.042571,           0.0045178,           0.0011702,             0.81025,             0.75736,             0.78413,             0.46911,            0.037754,            0.019458,            0.002036,           0.0080685,           0.0080685,           0.0080685
                 329,            0.041647,           0.0044375,           0.0010846,             0.80757,             0.75687,             0.78334,             0.46862,            0.037751,            0.019444,           0.0020372,           0.0080578,           0.0080578,           0.0080578
                 330,            0.043396,           0.0047923,           0.0020572,             0.81098,             0.75585,             0.78416,             0.46887,            0.037764,             0.01944,           0.0020215,            0.008047,            0.008047,            0.008047
                 331,            0.042443,            0.004627,           0.0014295,              0.8027,             0.76128,             0.78353,             0.46676,            0.037777,            0.019443,           0.0020123,           0.0080362,           0.0080362,           0.0080362
                 332,            0.041662,           0.0044316,           0.0012526,             0.80215,              0.7617,             0.78322,             0.46671,             0.03778,            0.019434,           0.0020054,           0.0080253,           0.0080253,           0.0080253
                 333,            0.042558,           0.0047249,           0.0014191,              0.8043,             0.75876,             0.78398,             0.46522,            0.037783,            0.019427,           0.0019952,           0.0080145,           0.0080145,           0.0080145
                 334,            0.042516,           0.0043764,           0.0014388,             0.80477,             0.75662,             0.78306,             0.46396,            0.037784,            0.019421,           0.0019871,           0.0080036,           0.0080036,           0.0080036
                 335,            0.041528,            0.004451,           0.0012427,             0.80212,             0.75787,             0.78276,             0.46295,            0.037786,            0.019402,           0.0019823,           0.0079927,           0.0079927,           0.0079927
                 336,            0.040833,           0.0044627,           0.0012004,             0.80108,             0.75448,             0.78175,             0.46168,            0.037792,            0.019388,           0.0019798,           0.0079818,           0.0079818,           0.0079818
                 337,            0.041392,           0.0043404,           0.0012253,             0.79999,             0.75516,             0.78318,             0.46176,            0.037794,             0.01937,           0.0019777,           0.0079709,           0.0079709,           0.0079709
                 338,            0.041854,           0.0044124,              0.0011,             0.79754,             0.75516,             0.78211,             0.46146,            0.037791,             0.01935,           0.0019772,             0.00796,             0.00796,             0.00796
                 339,            0.042594,           0.0045911,           0.0012859,             0.79738,             0.75409,             0.78128,             0.46226,            0.037777,            0.019337,           0.0019755,            0.007949,            0.007949,            0.007949
                 340,            0.040378,           0.0043559,           0.0011609,             0.81034,             0.74342,             0.78153,             0.46345,            0.037769,            0.019331,           0.0019747,            0.007938,            0.007938,            0.007938
                 341,            0.041952,           0.0043537,            0.001544,             0.81074,             0.74597,             0.78186,              0.4643,            0.037769,            0.019329,           0.0019734,            0.007927,            0.007927,            0.007927
                 342,            0.041875,            0.004425,           0.0011351,             0.81118,             0.74526,             0.78205,             0.46345,            0.037769,            0.019322,           0.0019742,            0.007916,            0.007916,            0.007916
                 343,            0.041156,           0.0043287,          0.00099067,             0.81002,             0.74561,             0.78224,             0.46424,            0.037765,            0.019306,           0.0019735,            0.007905,            0.007905,            0.007905
                 344,            0.041007,           0.0042729,           0.0012697,             0.80973,             0.74704,             0.78229,             0.46462,            0.037761,            0.019289,           0.0019749,           0.0078939,           0.0078939,           0.0078939
                 345,            0.040466,           0.0043829,          0.00093589,             0.81279,             0.74234,             0.78215,             0.46263,             0.03776,            0.019273,           0.0019768,           0.0078828,           0.0078828,           0.0078828
                 346,            0.041259,           0.0044124,           0.0011831,             0.81347,             0.74254,             0.78319,             0.46479,            0.037761,            0.019258,           0.0019792,           0.0078717,           0.0078717,           0.0078717
                 347,            0.041162,           0.0044943,           0.0011657,             0.81257,             0.74325,             0.78393,             0.46507,            0.037763,             0.01924,           0.0019827,           0.0078606,           0.0078606,           0.0078606
                 348,             0.04054,           0.0043217,           0.0011611,             0.81556,             0.74191,             0.78417,             0.46495,            0.037755,            0.019232,            0.001982,           0.0078495,           0.0078495,           0.0078495
                 349,            0.040559,           0.0043329,           0.0011415,             0.80841,             0.75011,             0.78385,             0.46502,            0.037752,            0.019226,           0.0019794,           0.0078383,           0.0078383,           0.0078383
                 350,            0.040046,           0.0042842,           0.0012645,             0.81078,             0.74867,             0.78529,             0.46619,            0.037747,            0.019217,           0.0019813,           0.0078271,           0.0078271,           0.0078271
                 351,            0.041021,           0.0042879,          0.00097157,             0.80705,             0.75158,             0.78558,              0.4668,            0.037731,            0.019204,           0.0019829,            0.007816,            0.007816,            0.007816
                 352,             0.04006,           0.0042918,           0.0011432,             0.81329,             0.74543,             0.78546,             0.46712,            0.037717,             0.01918,           0.0019827,           0.0078048,           0.0078048,           0.0078048
                 353,            0.040073,           0.0043823,          0.00098014,             0.81527,             0.74371,             0.78572,             0.46819,            0.037702,            0.019163,           0.0019821,           0.0077935,           0.0077935,           0.0077935
                 354,            0.040097,           0.0041889,           0.0009119,             0.81559,             0.74448,             0.78618,             0.46765,            0.037695,            0.019144,           0.0019836,           0.0077823,           0.0077823,           0.0077823
                 355,            0.039987,           0.0043538,           0.0013395,             0.82819,             0.73294,             0.78658,             0.46771,            0.037693,            0.019139,           0.0019857,            0.007771,            0.007771,            0.007771
                 356,             0.04041,           0.0042597,          0.00098115,             0.80598,             0.75017,             0.78682,             0.46837,            0.037688,            0.019122,            0.001988,           0.0077598,           0.0077598,           0.0077598
                 357,            0.040999,            0.004417,           0.0012024,             0.79306,             0.76443,             0.78731,             0.46833,            0.037682,             0.01911,           0.0019892,           0.0077485,           0.0077485,           0.0077485
                 358,            0.041438,           0.0044237,           0.0014495,             0.82837,             0.73756,              0.7886,             0.46872,            0.037666,            0.019092,           0.0019886,           0.0077372,           0.0077372,           0.0077372
                 359,            0.040937,           0.0043592,          0.00093233,             0.82176,             0.74535,             0.78877,             0.46939,            0.037664,            0.019074,           0.0019892,           0.0077258,           0.0077258,           0.0077258
                 360,            0.040297,           0.0043997,           0.0011731,             0.82154,             0.74597,             0.78908,             0.46926,            0.037659,            0.019058,           0.0019886,           0.0077145,           0.0077145,           0.0077145
                 361,             0.04122,           0.0043739,            0.001065,             0.79741,             0.76438,             0.78864,             0.46925,            0.037652,            0.019049,           0.0019889,           0.0077031,           0.0077031,           0.0077031
                 362,            0.040985,            0.004339,           0.0011683,             0.79032,             0.77104,             0.78848,             0.46955,            0.037651,            0.019036,           0.0019884,           0.0076917,           0.0076917,           0.0076917
                 363,            0.042207,           0.0045444,           0.0011628,             0.77412,             0.79156,             0.78868,             0.47101,            0.037647,            0.019037,           0.0019858,           0.0076803,           0.0076803,           0.0076803
                 364,             0.04175,           0.0045324,           0.0011811,             0.80639,             0.76491,             0.78932,             0.47214,            0.037643,            0.019029,           0.0019824,           0.0076689,           0.0076689,           0.0076689
                 365,            0.041389,           0.0044358,           0.0011762,             0.80864,             0.76778,             0.78974,             0.47283,            0.037636,            0.019015,            0.001981,           0.0076575,           0.0076575,           0.0076575
                 366,            0.042529,           0.0046796,           0.0011672,             0.80636,             0.76999,             0.78989,             0.47245,            0.037633,             0.01901,           0.0019773,           0.0076461,           0.0076461,           0.0076461
                 367,             0.04161,           0.0045195,           0.0010828,               0.801,             0.77503,             0.79004,             0.47297,            0.037627,            0.018999,           0.0019749,           0.0076346,           0.0076346,           0.0076346
                 368,            0.040218,           0.0043407,          0.00088379,             0.79692,             0.77972,             0.79058,             0.47192,            0.037628,            0.018986,           0.0019737,           0.0076231,           0.0076231,           0.0076231
                 369,            0.040814,            0.004291,           0.0010755,             0.80191,             0.77432,             0.78997,             0.47228,            0.037623,            0.018972,           0.0019748,           0.0076116,           0.0076116,           0.0076116
                 370,            0.040787,           0.0043424,           0.0010588,             0.80275,             0.77432,             0.78991,             0.47234,            0.037618,            0.018962,           0.0019755,           0.0076001,           0.0076001,           0.0076001
                 371,            0.040197,           0.0044704,          0.00090461,             0.80336,             0.77749,              0.7901,             0.47124,            0.037612,            0.018949,           0.0019764,           0.0075886,           0.0075886,           0.0075886
                 372,            0.041509,           0.0042556,          0.00086969,             0.80272,             0.77859,             0.79031,             0.47278,            0.037602,            0.018938,           0.0019785,           0.0075771,           0.0075771,           0.0075771
                 373,            0.039791,           0.0042436,           0.0010847,             0.80315,             0.77787,             0.79035,             0.47308,            0.037598,            0.018925,           0.0019792,           0.0075655,           0.0075655,           0.0075655
                 374,            0.039476,           0.0042736,           0.0012239,             0.80328,             0.77873,             0.78977,             0.47198,             0.03759,             0.01891,           0.0019811,           0.0075539,           0.0075539,           0.0075539
                 375,            0.040018,           0.0043166,           0.0010885,             0.80649,             0.77466,             0.78969,             0.47177,            0.037581,            0.018897,           0.0019829,           0.0075423,           0.0075423,           0.0075423
                 376,            0.040472,           0.0043156,          0.00099182,             0.80508,             0.77954,             0.79038,             0.47259,            0.037573,            0.018884,           0.0019834,           0.0075307,           0.0075307,           0.0075307
                 377,            0.040192,           0.0041731,           0.0011088,             0.80132,             0.78368,              0.7903,             0.47146,            0.037564,            0.018877,           0.0019855,           0.0075191,           0.0075191,           0.0075191
                 378,            0.040301,           0.0043543,           0.0010128,             0.80485,             0.78351,              0.7901,              0.4699,            0.037555,            0.018863,           0.0019856,           0.0075075,           0.0075075,           0.0075075
                 379,            0.039846,            0.004172,          0.00069178,             0.80748,             0.78317,             0.79117,             0.47029,            0.037549,            0.018853,           0.0019856,           0.0074958,           0.0074958,           0.0074958
                 380,            0.040164,            0.004298,           0.0010951,             0.80398,              0.7844,             0.79017,             0.47044,            0.037546,            0.018833,           0.0019853,           0.0074842,           0.0074842,           0.0074842
                 381,            0.041196,           0.0043931,           0.0014407,             0.80359,             0.78511,              0.7917,             0.47005,             0.03754,            0.018818,           0.0019845,           0.0074725,           0.0074725,           0.0074725
                 382,            0.042163,           0.0048386,           0.0015805,             0.80227,             0.78588,              0.7914,             0.47208,            0.037534,            0.018822,           0.0019853,           0.0074608,           0.0074608,           0.0074608
                 383,            0.041138,           0.0043835,           0.0013121,             0.80171,             0.79002,             0.79063,             0.47218,            0.037525,            0.018821,           0.0019873,           0.0074491,           0.0074491,           0.0074491
                 384,            0.041415,           0.0045115,           0.0010206,             0.80339,             0.78891,             0.79101,             0.47157,            0.037507,             0.01882,           0.0019876,           0.0074374,           0.0074374,           0.0074374
                 385,            0.040712,           0.0042513,           0.0010656,              0.8005,             0.79341,             0.79238,             0.47137,            0.037496,            0.018816,           0.0019878,           0.0074256,           0.0074256,           0.0074256
                 386,            0.039876,            0.004262,          0.00096054,             0.80164,             0.79353,             0.79243,             0.47102,            0.037489,            0.018808,           0.0019862,           0.0074139,           0.0074139,           0.0074139
                 387,            0.041459,           0.0045558,           0.0011051,              0.8028,             0.79291,             0.79218,             0.47104,            0.037492,            0.018805,           0.0019832,           0.0074021,           0.0074021,           0.0074021
                 388,            0.041235,           0.0042228,           0.0012425,              0.8025,             0.79422,             0.79198,             0.47191,            0.037483,            0.018806,           0.0019862,           0.0073904,           0.0073904,           0.0073904
                 389,            0.041276,           0.0044441,           0.0010818,             0.80197,             0.79531,             0.79216,             0.47178,            0.037471,            0.018812,            0.001988,           0.0073786,           0.0073786,           0.0073786
                 390,            0.040473,           0.0043436,           0.0011121,             0.80268,             0.79537,             0.79214,             0.47295,            0.037463,            0.018804,           0.0019891,           0.0073668,           0.0073668,           0.0073668
                 391,            0.040087,           0.0043145,          0.00083304,              0.8023,             0.79677,              0.7923,             0.47279,            0.037459,            0.018803,           0.0019914,            0.007355,            0.007355,            0.007355
                 392,            0.040445,           0.0044722,          0.00087965,             0.80109,             0.79702,             0.79237,             0.47225,            0.037455,            0.018802,           0.0019936,           0.0073431,           0.0073431,           0.0073431
                 393,            0.040563,           0.0042554,          0.00099818,             0.79994,              0.7969,             0.79219,             0.47125,            0.037448,            0.018799,           0.0019948,           0.0073313,           0.0073313,           0.0073313
                 394,            0.039094,           0.0042266,          0.00071381,              0.8021,             0.79311,             0.79221,             0.47152,             0.03744,            0.018796,           0.0019966,           0.0073194,           0.0073194,           0.0073194
                 395,            0.039585,           0.0042573,           0.0012457,             0.80667,             0.78712,             0.79257,             0.47189,             0.03743,            0.018788,           0.0019975,           0.0073076,           0.0073076,           0.0073076
                 396,             0.04091,           0.0043663,           0.0011101,             0.80706,             0.78622,             0.79277,             0.47293,            0.037426,            0.018781,           0.0019977,           0.0072957,           0.0072957,           0.0072957
                 397,            0.039195,           0.0042233,           0.0010128,             0.80275,             0.79054,             0.79297,             0.47275,            0.037422,            0.018775,           0.0019992,           0.0072838,           0.0072838,           0.0072838
                 398,            0.040404,           0.0042493,           0.0010368,             0.80125,             0.79233,             0.79268,             0.47176,            0.037415,            0.018769,            0.002002,           0.0072719,           0.0072719,           0.0072719
                 399,            0.041037,           0.0042598,           0.0016235,               0.806,             0.78675,             0.79243,             0.47013,            0.037413,            0.018765,           0.0020041,           0.0072599,           0.0072599,           0.0072599
                 400,            0.039895,           0.0043359,           0.0013314,             0.80834,             0.78499,              0.7926,             0.47116,            0.037416,             0.01876,           0.0020058,            0.007248,            0.007248,            0.007248
                 401,            0.040195,           0.0042316,          0.00096045,             0.80874,             0.78371,             0.79199,              0.4703,            0.037415,            0.018753,           0.0020084,           0.0072361,           0.0072361,           0.0072361
                 402,            0.039877,           0.0042454,           0.0014208,             0.79486,             0.79939,             0.79263,             0.47207,            0.037413,            0.018751,           0.0020092,           0.0072241,           0.0072241,           0.0072241
                 403,            0.040456,           0.0042804,           0.0011047,             0.79354,             0.80022,             0.79293,             0.47192,            0.037412,             0.01875,           0.0020091,           0.0072121,           0.0072121,           0.0072121
                 404,            0.038987,            0.004197,            0.001097,             0.79599,             0.80048,              0.7933,             0.47282,            0.037412,            0.018748,           0.0020087,           0.0072002,           0.0072002,           0.0072002
                 405,            0.039895,           0.0043701,           0.0011631,             0.79718,             0.80028,             0.79249,             0.47186,            0.037424,            0.018748,           0.0020107,           0.0071882,           0.0071882,           0.0071882
                 406,            0.039747,           0.0042545,          0.00082985,             0.79688,             0.79957,             0.79321,             0.47041,            0.037425,            0.018741,           0.0020133,           0.0071762,           0.0071762,           0.0071762
                 407,             0.03968,           0.0041577,           0.0013171,             0.79781,             0.79866,             0.79257,             0.47084,            0.037426,            0.018736,           0.0020122,           0.0071641,           0.0071641,           0.0071641
                 408,            0.039364,           0.0042837,           0.0012143,             0.79559,             0.79912,             0.79281,             0.47074,            0.037427,            0.018728,           0.0020135,           0.0071521,           0.0071521,           0.0071521
                 409,            0.039764,           0.0043031,           0.0011018,             0.79587,             0.79791,             0.79324,             0.47028,            0.037425,             0.01872,           0.0020136,           0.0071401,           0.0071401,           0.0071401
                 410,            0.040431,           0.0043629,           0.0011703,             0.79348,             0.80081,             0.79312,             0.47011,            0.037425,            0.018713,           0.0020118,            0.007128,            0.007128,            0.007128
                 411,            0.039504,             0.00418,          0.00088829,             0.79281,              0.8017,             0.79364,              0.4709,            0.037421,            0.018711,           0.0020122,            0.007116,            0.007116,            0.007116
                 412,            0.040377,           0.0044062,          0.00091372,             0.79305,              0.8012,             0.79326,             0.46999,            0.037412,            0.018704,           0.0020126,           0.0071039,           0.0071039,           0.0071039
                 413,            0.038903,           0.0041987,          0.00096089,             0.79364,             0.80137,             0.79354,              0.4701,            0.037408,            0.018698,           0.0020134,           0.0070918,           0.0070918,           0.0070918
                 414,            0.040909,           0.0045097,           0.0011123,             0.79621,             0.79855,             0.79387,             0.47127,            0.037401,            0.018696,           0.0020121,           0.0070797,           0.0070797,           0.0070797
                 415,            0.043138,           0.0047799,           0.0018177,             0.79522,             0.79827,             0.79375,             0.47188,            0.037395,            0.018724,           0.0020068,           0.0070676,           0.0070676,           0.0070676
                 416,            0.040803,            0.004476,           0.0011453,             0.80602,             0.78153,             0.79367,             0.47211,            0.037382,            0.018744,           0.0020006,           0.0070555,           0.0070555,           0.0070555
                 417,            0.040989,            0.004339,          0.00098443,              0.8226,             0.76783,             0.79267,             0.47262,            0.037372,            0.018758,           0.0019931,           0.0070434,           0.0070434,           0.0070434
                 418,            0.040082,           0.0043389,            0.001006,             0.80857,             0.78086,             0.79317,             0.47242,            0.037361,            0.018753,           0.0019885,           0.0070312,           0.0070312,           0.0070312
                 419,            0.040405,           0.0043814,          0.00096712,              0.8236,             0.76682,             0.79218,             0.47221,             0.03735,            0.018749,           0.0019857,           0.0070191,           0.0070191,           0.0070191
                 420,            0.039238,           0.0041522,           0.0011133,             0.81704,             0.77153,              0.7929,             0.47336,            0.037343,            0.018743,            0.001985,           0.0070069,           0.0070069,           0.0070069
                 421,            0.038846,           0.0042635,           0.0011806,             0.81876,             0.77116,             0.79369,             0.47289,            0.037332,            0.018735,           0.0019815,           0.0069948,           0.0069948,           0.0069948
                 422,            0.039221,           0.0041469,          0.00080306,             0.81772,             0.77153,             0.79325,             0.47341,            0.037316,            0.018724,           0.0019826,           0.0069826,           0.0069826,           0.0069826
                 423,            0.039518,           0.0042322,           0.0014512,             0.80872,             0.77884,             0.79198,             0.47358,            0.037311,            0.018718,            0.001984,           0.0069704,           0.0069704,           0.0069704
                 424,            0.040306,           0.0042715,           0.0011278,              0.8084,              0.7787,             0.79229,             0.47373,             0.03731,            0.018709,           0.0019854,           0.0069582,           0.0069582,           0.0069582
                 425,            0.040214,           0.0045267,            0.001454,               0.808,              0.7789,             0.79207,             0.47368,            0.037309,            0.018705,           0.0019862,            0.006946,            0.006946,            0.006946
                 426,            0.039949,           0.0042707,           0.0012956,             0.80793,             0.77854,             0.79197,             0.47451,            0.037298,            0.018699,           0.0019872,           0.0069338,           0.0069338,           0.0069338
                 427,            0.040589,           0.0044451,           0.0011166,             0.80677,             0.77921,             0.79181,             0.47559,             0.03729,            0.018694,           0.0019881,           0.0069216,           0.0069216,           0.0069216
                 428,             0.03997,           0.0042936,          0.00090656,              0.8142,             0.77269,             0.79207,             0.47496,            0.037283,            0.018693,           0.0019898,           0.0069093,           0.0069093,           0.0069093
                 429,            0.038899,           0.0041038,          0.00071303,             0.81508,             0.77216,             0.79229,             0.47506,            0.037277,            0.018691,           0.0019896,           0.0068971,           0.0068971,           0.0068971
                 430,            0.039458,           0.0042861,          0.00094815,             0.80843,             0.77939,             0.79261,             0.47494,             0.03727,            0.018687,           0.0019912,           0.0068848,           0.0068848,           0.0068848
                 431,            0.039146,           0.0042798,          0.00096839,             0.81771,               0.771,             0.79258,             0.47399,            0.037257,            0.018684,           0.0019902,           0.0068726,           0.0068726,           0.0068726
                 432,            0.039219,           0.0042241,           0.0010706,             0.80996,             0.77876,             0.79248,             0.47464,            0.037253,            0.018684,           0.0019889,           0.0068603,           0.0068603,           0.0068603
                 433,              0.0391,           0.0043064,          0.00091994,             0.81002,             0.77992,             0.79364,             0.47535,            0.037246,            0.018678,           0.0019848,            0.006848,            0.006848,            0.006848
